"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2018","District of Columbia","0 to 4","0**","10,928","0.00**","--","--"
"2018","District of Columbia","5 to 9","0**","10,471","0.00**","--","--"
"2018","District of Columbia","10 to 14","--","8,550","--","--","--"
"2018","District of Columbia","15 to 19","12**","8,989","133.50**","--","569"
"2018","District of Columbia","20 to 24","26","10,300","252.43","--","1,108"
"2018","District of Columbia","25 to 29","31","13,878","223.38","--","1,188"
"2018","District of Columbia","30 to 34","--","10,600","--","--","--"
"2018","District of Columbia","35 to 39","11**","9,424","116.72**","--","305"
"2018","District of Columbia","40 to 44","--","7,598","--","--","--"
"2018","District of Columbia","45 to 49","--","8,193","--","--","--"
"2018","District of Columbia","50 to 54","--","8,650","--","--","--"
"2018","District of Columbia","55 to 59","0**","9,742","0.00**","--","--"
"2018","District of Columbia","60 to 64","--","8,633","--","--","--"
"2018","District of Columbia","65 to 69","0**","6,389","0.00**","--","--"
"2018","District of Columbia","70 to 74","0**","4,527","0.00**","--","--"
"2018","District of Columbia","75 to 79","0**","2,961","0.00**","--","--"
"2018","District of Columbia","80 to 84","0**","2,047","0.00**","--","--"
"2018","District of Columbia","85+","0**","1,969","0.00**","--","--"
"2018","Florida","0 to 4","0**","118,763","0.00**","--","--"
"2018","Florida","5 to 9","--","120,248","--","--","--"
"2018","Florida","10 to 14","--","120,849","--","--","--"
"2018","Florida","15 to 19","45","120,578","37.32","--","2,115"
"2018","Florida","20 to 24","108","127,690","84.58","--","4,672"
"2018","Florida","25 to 29","106","142,329","74.48","--","4,019"
"2018","Florida","30 to 34","71","117,049","60.66","--","2,351"
"2018","Florida","35 to 39","51","108,063","47.20","--","1,444"
"2018","Florida","40 to 44","32","95,537","33.50","--","735"
"2018","Florida","45 to 49","16**","95,355","16.78**","--","291"
"2018","Florida","50 to 54","11**","94,655","11.62**","--","142"
"2018","Florida","55 to 59","12**","92,802","12.93**","--","98"
"2018","Florida","60 to 64","--","78,769","--","--","--"
"2018","Florida","65 to 69","--","59,349","--","--","--"
"2018","Florida","70 to 74","--","41,479","--","--","--"
"2018","Florida","75 to 79","--","26,885","--","--","--"
"2018","Florida","80 to 84","--","16,589","--","--","--"
"2018","Florida","85+","--","12,617","--","--","--"
"2018","Georgia","0 to 4","--","110,458","--","--","--"
"2018","Georgia","5 to 9","--","116,569","--","--","--"
"2018","Georgia","10 to 14","--","123,900","--","--","--"
"2018","Georgia","15 to 19","61","125,138","48.75","--","2,882"
"2018","Georgia","20 to 24","75","124,482","60.25","--","3,211"
"2018","Georgia","25 to 29","70","133,831","52.31","--","2,674"
"2018","Georgia","30 to 34","74","108,905","67.95","--","2,464"
"2018","Georgia","35 to 39","36","105,021","34.28","--","1,014"
"2018","Georgia","40 to 44","38","95,299","39.88","--","875"
"2018","Georgia","45 to 49","11**","100,305","10.97**","--","200"
"2018","Georgia","50 to 54","14**","97,835","14.31**","--","189"
"2018","Georgia","55 to 59","--","92,685","--","--","--"
"2018","Georgia","60 to 64","12**","76,912","15.60**","--","42"
"2018","Georgia","65 to 69","--","57,038","--","--","--"
"2018","Georgia","70 to 74","--","37,513","--","--","--"
"2018","Georgia","75 to 79","--","21,855","--","--","--"
"2018","Georgia","80 to 84","0**","11,632","0.00**","--","--"
"2018","Georgia","85+","--","8,175","--","--","--"
"2018","Hawaii","0 to 4","0**","887","0.00**","--","--"
"2018","Hawaii","5 to 9","0**","812","0.00**","--","--"
"2018","Hawaii","10 to 14","0**","687","0.00**","--","--"
"2018","Hawaii","15 to 19","0**","681","0.00**","--","--"
"2018","Hawaii","20 to 24","0**","2,244","0.00**","--","--"
"2018","Hawaii","25 to 29","0**","2,463","0.00**","--","--"
"2018","Hawaii","30 to 34","0**","1,932","0.00**","--","--"
"2018","Hawaii","35 to 39","0**","1,597","0.00**","--","--"
"2018","Hawaii","40 to 44","0**","1,187","0.00**","--","--"
"2018","Hawaii","45 to 49","0**","1,047","0.00**","--","--"
"2018","Hawaii","50 to 54","0**","895","0.00**","--","--"
"2018","Hawaii","55 to 59","0**","815","0.00**","--","--"
"2018","Hawaii","60 to 64","0**","631","0.00**","--","--"
"2018","Hawaii","65 to 69","0**","456","0.00**","--","--"
"2018","Hawaii","70 to 74","0**","292","0.00**","--","--"
"2018","Hawaii","75 to 79","0**","133","0.00**","--","--"
"2018","Hawaii","80 to 84","0**","91","0.00**","--","--"
"2018","Hawaii","85+","0**","95","0.00**","--","--"
"2018","Idaho","0 to 4","0**","466","0.00**","--","--"
"2018","Idaho","5 to 9","0**","435","0.00**","--","--"
"2018","Idaho","10 to 14","0**","526","0.00**","--","--"
"2018","Idaho","15 to 19","0**","701","0.00**","--","--"
"2018","Idaho","20 to 24","0**","785","0.00**","--","--"
"2018","Idaho","25 to 29","0**","919","0.00**","--","--"
"2018","Idaho","30 to 34","0**","644","0.00**","--","--"
"2018","Idaho","35 to 39","0**","569","0.00**","--","--"
"2018","Idaho","40 to 44","0**","435","0.00**","--","--"
"2018","Idaho","45 to 49","0**","463","0.00**","--","--"
"2018","Idaho","50 to 54","0**","393","0.00**","--","--"
"2018","Idaho","55 to 59","0**","335","0.00**","--","--"
"2018","Idaho","60 to 64","0**","317","0.00**","--","--"
"2018","Idaho","65 to 69","0**","178","0.00**","--","--"
"2018","Idaho","70 to 74","0**","95","0.00**","--","--"
"2018","Idaho","75 to 79","0**","43","0.00**","--","--"
"2018","Idaho","80 to 84","0**","10","0.00**","--","--"
"2018","Idaho","85+","0**","15","0.00**","--","--"
"2018","Illinois","0 to 4","--","61,955","--","--","--"
"2018","Illinois","5 to 9","0**","60,455","0.00**","--","--"
"2018","Illinois","10 to 14","--","61,445","--","--","--"
"2018","Illinois","15 to 19","81","64,501","125.58","--","3,853"
"2018","Illinois","20 to 24","136","69,968","194.38","--","5,854"
"2018","Illinois","25 to 29","121","74,944","161.45","--","4,624"
"2018","Illinois","30 to 34","82","57,829","141.80","--","2,707"
"2018","Illinois","35 to 39","50","53,450","93.55","--","1,416"
"2018","Illinois","40 to 44","39","48,280","80.78","--","906"
"2018","Illinois","45 to 49","18**","51,419","35.01**","--","333"
"2018","Illinois","50 to 54","14**","50,788","27.57**","--","190"
"2018","Illinois","55 to 59","--","52,855","--","--","--"
"2018","Illinois","60 to 64","--","44,918","--","--","--"
"2018","Illinois","65 to 69","--","33,001","--","--","--"
"2018","Illinois","70 to 74","0**","23,177","0.00**","--","--"
"2018","Illinois","75 to 79","0**","15,433","0.00**","--","--"
"2018","Illinois","80 to 84","--","9,784","--","--","--"
"2018","Illinois","85+","0**","7,858","0.00**","--","--"
"2018","Indiana","0 to 4","0**","25,044","0.00**","--","--"
"2018","Indiana","5 to 9","0**","24,566","0.00**","--","--"
"2018","Indiana","10 to 14","--","25,452","--","--","--"
"2018","Indiana","15 to 19","35","25,368","137.97","--","1,642"
"2018","Indiana","20 to 24","37","26,106","141.73","--","1,592"
"2018","Indiana","25 to 29","42","27,055","155.24","--","1,594"
"2018","Indiana","30 to 34","22","22,020","99.91","--","738"
"2018","Indiana","35 to 39","23","20,403","112.73","--","652"
"2018","Indiana","40 to 44","17**","18,388","92.45**","--","396"
"2018","Indiana","45 to 49","--","18,220","--","--","--"
"2018","Indiana","50 to 54","--","17,188","--","--","--"
"2018","Indiana","55 to 59","--","17,181","--","--","--"
"2018","Indiana","60 to 64","--","14,638","--","--","--"
"2018","Indiana","65 to 69","0**","10,695","0.00**","--","--"
"2018","Indiana","70 to 74","0**","6,716","0.00**","--","--"
"2018","Indiana","75 to 79","0**","4,301","0.00**","--","--"
"2018","Indiana","80 to 84","0**","2,597","0.00**","--","--"
"2018","Indiana","85+","0**","2,098","0.00**","--","--"
"2018","Iowa","0 to 4","0**","6,158","0.00**","--","--"
"2018","Iowa","5 to 9","0**","5,559","0.00**","--","--"
"2018","Iowa","10 to 14","0**","5,311","0.00**","--","--"
"2018","Iowa","15 to 19","--","5,433","--","--","--"
"2018","Iowa","20 to 24","--","6,541","--","--","--"
"2018","Iowa","25 to 29","--","6,284","--","--","--"
"2018","Iowa","30 to 34","--","5,284","--","--","--"
"2018","Iowa","35 to 39","--","4,947","--","--","--"
"2018","Iowa","40 to 44","--","3,868","--","--","--"
"2018","Iowa","45 to 49","--","3,538","--","--","--"
"2018","Iowa","50 to 54","0**","2,999","0.00**","--","--"
"2018","Iowa","55 to 59","0**","2,705","0.00**","--","--"
"2018","Iowa","60 to 64","0**","2,024","0.00**","--","--"
"2018","Iowa","65 to 69","0**","1,287","0.00**","--","--"
"2018","Iowa","70 to 74","0**","739","0.00**","--","--"
"2018","Iowa","75 to 79","0**","482","0.00**","--","--"
"2018","Iowa","80 to 84","0**","249","0.00**","--","--"
"2018","Iowa","85+","0**","219","0.00**","--","--"
"2018","Kansas","0 to 4","0**","6,181","0.00**","--","--"
"2018","Kansas","5 to 9","0**","6,095","0.00**","--","--"
"2018","Kansas","10 to 14","0**","6,111","0.00**","--","--"
"2018","Kansas","15 to 19","--","6,619","--","--","--"
"2018","Kansas","20 to 24","--","8,506","--","--","--"
"2018","Kansas","25 to 29","--","8,199","--","--","--"
"2018","Kansas","30 to 34","--","6,656","--","--","--"
"2018","Kansas","35 to 39","--","6,289","--","--","--"
"2018","Kansas","40 to 44","--","5,098","--","--","--"
"2018","Kansas","45 to 49","--","5,061","--","--","--"
"2018","Kansas","50 to 54","--","4,908","--","--","--"
"2018","Kansas","55 to 59","0**","5,091","0.00**","--","--"
"2018","Kansas","60 to 64","0**","4,394","0.00**","--","--"
"2018","Kansas","65 to 69","0**","3,063","0.00**","--","--"
"2018","Kansas","70 to 74","0**","1,856","0.00**","--","--"
"2018","Kansas","75 to 79","0**","1,150","0.00**","--","--"
"2018","Kansas","80 to 84","0**","754","0.00**","--","--"
"2018","Kansas","85+","0**","569","0.00**","--","--"
"2018","Kentucky","0 to 4","0**","12,356","0.00**","--","--"
"2018","Kentucky","5 to 9","0**","12,773","0.00**","--","--"
"2018","Kentucky","10 to 14","0**","13,218","0.00**","--","--"
"2018","Kentucky","15 to 19","11**","15,101","72.84**","--","515"
"2018","Kentucky","20 to 24","13**","17,017","76.39**","--","563"
"2018","Kentucky","25 to 29","15**","16,434","91.27**","--","562"
"2018","Kentucky","30 to 34","13**","12,691","102.44**","--","430"
"2018","Kentucky","35 to 39","--","12,221","--","--","--"
"2018","Kentucky","40 to 44","--","10,780","--","--","--"
"2018","Kentucky","45 to 49","--","10,662","--","--","--"
"2018","Kentucky","50 to 54","--","10,505","--","--","--"
"2018","Kentucky","55 to 59","0**","11,040","0.00**","--","--"
"2018","Kentucky","60 to 64","--","9,534","--","--","--"
"2018","Kentucky","65 to 69","--","6,967","--","--","--"
"2018","Kentucky","70 to 74","0**","4,122","0.00**","--","--"
"2018","Kentucky","75 to 79","0**","2,488","0.00**","--","--"
"2018","Kentucky","80 to 84","0**","1,513","0.00**","--","--"
"2018","Kentucky","85+","0**","1,212","0.00**","--","--"
"2018","Louisiana","0 to 4","--","55,764","--","--","--"
"2018","Louisiana","5 to 9","--","55,931","--","--","--"
"2018","Louisiana","10 to 14","--","57,923","--","--","--"
"2018","Louisiana","15 to 19","45","57,035","78.90","--","2,132"
"2018","Louisiana","20 to 24","81","57,932","139.82","--","3,488"
"2018","Louisiana","25 to 29","73","60,777","120.11","--","2,785"
"2018","Louisiana","30 to 34","53","51,680","102.55","--","1,740"
"2018","Louisiana","35 to 39","34","46,894","72.50","--","950"
"2018","Louisiana","40 to 44","26","38,978","66.70","--","599"
"2018","Louisiana","45 to 49","13**","37,858","34.34**","--","244"
"2018","Louisiana","50 to 54","11**","39,940","27.54**","--","151"
"2018","Louisiana","55 to 59","13**","42,331","30.71**","--","105"
"2018","Louisiana","60 to 64","--","38,484","--","--","--"
"2018","Louisiana","65 to 69","--","29,224","--","--","--"
"2018","Louisiana","70 to 74","0**","19,157","0.00**","--","--"
"2018","Louisiana","75 to 79","0**","11,484","0.00**","--","--"
"2018","Louisiana","80 to 84","0**","6,921","0.00**","--","--"
"2018","Louisiana","85+","0**","5,311","0.00**","--","--"
"2018","Maine","0 to 4","0**","1,005","0.00**","--","--"
"2018","Maine","5 to 9","0**","1,074","0.00**","--","--"
"2018","Maine","10 to 14","0**","1,001","0.00**","--","--"
"2018","Maine","15 to 19","0**","1,025","0.00**","--","--"
"2018","Maine","20 to 24","0**","1,241","0.00**","--","--"
"2018","Maine","25 to 29","0**","1,018","0.00**","--","--"
"2018","Maine","30 to 34","0**","896","0.00**","--","--"
"2018","Maine","35 to 39","0**","871","0.00**","--","--"
"2018","Maine","40 to 44","0**","688","0.00**","--","--"
"2018","Maine","45 to 49","--","714","--","--","--"
"2018","Maine","50 to 54","0**","567","0.00**","--","--"
"2018","Maine","55 to 59","0**","465","0.00**","--","--"
"2018","Maine","60 to 64","0**","386","0.00**","--","--"
"2018","Maine","65 to 69","0**","258","0.00**","--","--"
"2018","Maine","70 to 74","0**","131","0.00**","--","--"
"2018","Maine","75 to 79","0**","75","0.00**","--","--"
"2018","Maine","80 to 84","0**","56","0.00**","--","--"
"2018","Maine","85+","0**","42","0.00**","--","--"
"2018","Maryland","0 to 4","0**","55,199","0.00**","--","--"
"2018","Maryland","5 to 9","0**","57,787","0.00**","--","--"
"2018","Maryland","10 to 14","--","59,887","--","--","--"
"2018","Maryland","15 to 19","34","60,394","56.30","--","1,600"
"2018","Maryland","20 to 24","52","60,766","85.57","--","2,214"
"2018","Maryland","25 to 29","94","69,258","135.72","--","3,577"
"2018","Maryland","30 to 34","46","59,609","77.17","--","1,526"
"2018","Maryland","35 to 39","42","56,537","74.29","--","1,159"
"2018","Maryland","40 to 44","21","51,454","40.81","--","486"
"2018","Maryland","45 to 49","17**","56,885","29.89**","--","306"
"2018","Maryland","50 to 54","14**","59,512","23.53**","--","182"
"2018","Maryland","55 to 59","10**","58,227","17.17**","--","82"
"2018","Maryland","60 to 64","--","46,429","--","--","--"
"2018","Maryland","65 to 69","--","35,059","--","--","--"
"2018","Maryland","70 to 74","--","24,057","--","--","--"
"2018","Maryland","75 to 79","0**","15,244","0.00**","--","--"
"2018","Maryland","80 to 84","0**","8,886","0.00**","--","--"
"2018","Maryland","85+","0**","6,796","0.00**","--","--"
"2018","Massachusetts","0 to 4","0**","16,658","0.00**","--","--"
"2018","Massachusetts","5 to 9","0**","16,879","0.00**","--","--"
"2018","Massachusetts","10 to 14","0**","16,864","0.00**","--","--"
"2018","Massachusetts","15 to 19","--","18,044","--","--","--"
"2018","Massachusetts","20 to 24","11**","20,347","54.06**","--","468"
"2018","Massachusetts","25 to 29","16**","22,405","71.41**","--","606"
"2018","Massachusetts","30 to 34","--","19,092","--","--","--"
"2018","Massachusetts","35 to 39","--","17,389","--","--","--"
"2018","Massachusetts","40 to 44","--","15,790","--","--","--"
"2018","Massachusetts","45 to 49","--","15,397","--","--","--"
"2018","Massachusetts","50 to 54","0**","15,446","0.00**","--","--"
"2018","Massachusetts","55 to 59","--","14,703","--","--","--"
"2018","Massachusetts","60 to 64","0**","11,716","0.00**","--","--"
"2018","Massachusetts","65 to 69","0**","8,340","0.00**","--","--"
"2018","Massachusetts","70 to 74","--","5,456","--","--","--"
"2018","Massachusetts","75 to 79","0**","3,236","0.00**","--","--"
"2018","Massachusetts","80 to 84","0**","2,184","0.00**","--","--"
"2018","Massachusetts","85+","0**","1,893","0.00**","--","--"
"2018","Michigan","0 to 4","--","49,745","--","--","--"
"2018","Michigan","5 to 9","0**","49,001","0.00**","--","--"
"2018","Michigan","10 to 14","--","47,756","--","--","--"
"2018","Michigan","15 to 19","31","49,558","62.55","--","1,462"
"2018","Michigan","20 to 24","60","53,730","111.67","--","2,574"
"2018","Michigan","25 to 29","78","61,076","127.71","--","2,982"
"2018","Michigan","30 to 34","41","42,081","97.43","--","1,352"
"2018","Michigan","35 to 39","32","38,625","82.85","--","901"
"2018","Michigan","40 to 44","28","37,075","75.52","--","648"
"2018","Michigan","45 to 49","15**","41,667","36.00**","--","274"
"2018","Michigan","50 to 54","12**","39,084","30.70**","--","161"
"2018","Michigan","55 to 59","--","38,166","--","--","--"
"2018","Michigan","60 to 64","--","35,446","--","--","--"
"2018","Michigan","65 to 69","--","26,582","--","--","--"
"2018","Michigan","70 to 74","0**","18,697","0.00**","--","--"
"2018","Michigan","75 to 79","0**","11,436","0.00**","--","--"
"2018","Michigan","80 to 84","0**","6,633","0.00**","--","--"
"2018","Michigan","85+","0**","6,475","0.00**","--","--"
"2018","Minnesota","0 to 4","0**","20,139","0.00**","--","--"
"2018","Minnesota","5 to 9","0**","18,786","0.00**","--","--"
"2018","Minnesota","10 to 14","0**","17,913","0.00**","--","--"
"2018","Minnesota","15 to 19","--","15,431","--","--","--"
"2018","Minnesota","20 to 24","--","14,359","--","--","--"
"2018","Minnesota","25 to 29","--","17,008","--","--","--"
"2018","Minnesota","30 to 34","--","16,323","--","--","--"
"2018","Minnesota","35 to 39","--","15,004","--","--","--"
"2018","Minnesota","40 to 44","--","11,698","--","--","--"
"2018","Minnesota","45 to 49","0**","10,942","0.00**","--","--"
"2018","Minnesota","50 to 54","0**","9,420","0.00**","--","--"
"2018","Minnesota","55 to 59","0**","8,080","0.00**","--","--"
"2018","Minnesota","60 to 64","0**","6,105","0.00**","--","--"
"2018","Minnesota","65 to 69","0**","3,717","0.00**","--","--"
"2018","Minnesota","70 to 74","0**","2,217","0.00**","--","--"
"2018","Minnesota","75 to 79","0**","1,266","0.00**","--","--"
"2018","Minnesota","80 to 84","0**","696","0.00**","--","--"
"2018","Minnesota","85+","0**","619","0.00**","--","--"
"2018","Mississippi","0 to 4","0**","38,790","0.00**","--","--"
"2018","Mississippi","5 to 9","--","40,339","--","--","--"
"2018","Mississippi","10 to 14","--","44,809","--","--","--"
"2018","Mississippi","15 to 19","35","43,532","80.40","--","1,654"
"2018","Mississippi","20 to 24","40","42,910","93.22","--","1,714"
"2018","Mississippi","25 to 29","41","43,335","94.61","--","1,580"
"2018","Mississippi","30 to 34","26","34,790","74.73","--","863"
"2018","Mississippi","35 to 39","17**","34,550","49.20**","--","474"
"2018","Mississippi","40 to 44","17**","30,320","56.07**","--","400"
"2018","Mississippi","45 to 49","--","29,865","--","--","--"
"2018","Mississippi","50 to 54","11**","29,675","37.07**","--","143"
"2018","Mississippi","55 to 59","--","31,183","--","--","--"
"2018","Mississippi","60 to 64","--","28,770","--","--","--"
"2018","Mississippi","65 to 69","--","22,428","--","--","--"
"2018","Mississippi","70 to 74","0**","13,776","0.00**","--","--"
"2018","Mississippi","75 to 79","--","8,031","--","--","--"
"2018","Mississippi","80 to 84","0**","4,584","0.00**","--","--"
"2018","Mississippi","85+","0**","3,486","0.00**","--","--"
"2018","Missouri","0 to 4","0**","26,443","0.00**","--","--"
"2018","Missouri","5 to 9","--","26,179","--","--","--"
"2018","Missouri","10 to 14","--","26,270","--","--","--"
"2018","Missouri","15 to 19","40","26,812","149.19","--","1,909"
"2018","Missouri","20 to 24","66","28,608","230.71","--","2,829"
"2018","Missouri","25 to 29","65","30,853","210.68","--","2,474"
"2018","Missouri","30 to 34","32","23,504","136.15","--","1,076"
"2018","Missouri","35 to 39","34","21,603","157.39","--","954"
"2018","Missouri","40 to 44","29","18,538","156.44","--","689"
"2018","Missouri","45 to 49","11**","19,646","55.99**","--","203"
"2018","Missouri","50 to 54","--","19,713","--","--","--"
"2018","Missouri","55 to 59","12**","20,379","58.88**","--","104"
"2018","Missouri","60 to 64","--","17,466","--","--","--"
"2018","Missouri","65 to 69","--","12,351","--","--","--"
"2018","Missouri","70 to 74","0**","8,235","0.00**","--","--"
"2018","Missouri","75 to 79","0**","5,292","0.00**","--","--"
"2018","Missouri","80 to 84","0**","3,181","0.00**","--","--"
"2018","Missouri","85+","0**","2,589","0.00**","--","--"
"2018","Montana","0 to 4","0**","214","0.00**","--","--"
"2018","Montana","5 to 9","0**","192","0.00**","--","--"
"2018","Montana","10 to 14","0**","188","0.00**","--","--"
"2018","Montana","15 to 19","0**","260","0.00**","--","--"
"2018","Montana","20 to 24","0**","443","0.00**","--","--"
"2018","Montana","25 to 29","0**","480","0.00**","--","--"
"2018","Montana","30 to 34","0**","346","0.00**","--","--"
"2018","Montana","35 to 39","0**","323","0.00**","--","--"
"2018","Montana","40 to 44","0**","195","0.00**","--","--"
"2018","Montana","45 to 49","0**","149","0.00**","--","--"
"2018","Montana","50 to 54","0**","167","0.00**","--","--"
"2018","Montana","55 to 59","0**","128","0.00**","--","--"
"2018","Montana","60 to 64","0**","107","0.00**","--","--"
"2018","Montana","65 to 69","0**","74","0.00**","--","--"
"2018","Montana","70 to 74","0**","34","0.00**","--","--"
"2018","Montana","75 to 79","0**","18","0.00**","--","--"
"2018","Montana","80 to 84","0**","9","0.00**","--","--"
"2018","Montana","85+","0**","10","0.00**","--","--"
"2018","Nebraska","0 to 4","0**","4,282","0.00**","--","--"
"2018","Nebraska","5 to 9","0**","4,000","0.00**","--","--"
"2018","Nebraska","10 to 14","0**","3,946","0.00**","--","--"
"2018","Nebraska","15 to 19","0**","3,865","0.00**","--","--"
"2018","Nebraska","20 to 24","--","4,291","--","--","--"
"2018","Nebraska","25 to 29","--","4,468","--","--","--"
"2018","Nebraska","30 to 34","0**","3,716","0.00**","--","--"
"2018","Nebraska","35 to 39","0**","3,703","0.00**","--","--"
"2018","Nebraska","40 to 44","--","2,926","--","--","--"
"2018","Nebraska","45 to 49","--","2,733","--","--","--"
"2018","Nebraska","50 to 54","0**","2,544","0.00**","--","--"
"2018","Nebraska","55 to 59","--","2,532","--","--","--"
"2018","Nebraska","60 to 64","0**","1,927","0.00**","--","--"
"2018","Nebraska","65 to 69","0**","1,320","0.00**","--","--"
"2018","Nebraska","70 to 74","0**","789","0.00**","--","--"
"2018","Nebraska","75 to 79","0**","544","0.00**","--","--"
"2018","Nebraska","80 to 84","0**","319","0.00**","--","--"
"2018","Nebraska","85+","0**","233","0.00**","--","--"
"2018","Nevada","0 to 4","0**","10,562","0.00**","--","--"
"2018","Nevada","5 to 9","0**","10,200","0.00**","--","--"
"2018","Nevada","10 to 14","0**","9,824","0.00**","--","--"
"2018","Nevada","15 to 19","--","9,191","--","--","--"
"2018","Nevada","20 to 24","--","10,083","--","--","--"
"2018","Nevada","25 to 29","--","13,219","--","--","--"
"2018","Nevada","30 to 34","11**","10,789","101.96**","--","368"
"2018","Nevada","35 to 39","12**","9,932","120.82**","--","337"
"2018","Nevada","40 to 44","--","8,569","--","--","--"
"2018","Nevada","45 to 49","--","8,902","--","--","--"
"2018","Nevada","50 to 54","0**","8,411","0.00**","--","--"
"2018","Nevada","55 to 59","--","7,873","--","--","--"
"2018","Nevada","60 to 64","--","6,646","--","--","--"
"2018","Nevada","65 to 69","0**","5,125","0.00**","--","--"
"2018","Nevada","70 to 74","0**","3,664","0.00**","--","--"
"2018","Nevada","75 to 79","0**","2,374","0.00**","--","--"
"2018","Nevada","80 to 84","0**","1,479","0.00**","--","--"
"2018","Nevada","85+","0**","1,001","0.00**","--","--"
"2018","New Hampshire","0 to 4","0**","685","0.00**","--","--"
"2018","New Hampshire","5 to 9","0**","751","0.00**","--","--"
"2018","New Hampshire","10 to 14","0**","725","0.00**","--","--"
"2018","New Hampshire","15 to 19","0**","814","0.00**","--","--"
"2018","New Hampshire","20 to 24","0**","975","0.00**","--","--"
"2018","New Hampshire","25 to 29","0**","1,103","0.00**","--","--"
"2018","New Hampshire","30 to 34","0**","880","0.00**","--","--"
"2018","New Hampshire","35 to 39","0**","862","0.00**","--","--"
"2018","New Hampshire","40 to 44","0**","748","0.00**","--","--"
"2018","New Hampshire","45 to 49","0**","873","0.00**","--","--"
"2018","New Hampshire","50 to 54","0**","724","0.00**","--","--"
"2018","New Hampshire","55 to 59","0**","600","0.00**","--","--"
"2018","New Hampshire","60 to 64","0**","426","0.00**","--","--"
"2018","New Hampshire","65 to 69","0**","276","0.00**","--","--"
"2018","New Hampshire","70 to 74","0**","173","0.00**","--","--"
"2018","New Hampshire","75 to 79","0**","106","0.00**","--","--"
"2018","New Hampshire","80 to 84","0**","50","0.00**","--","--"
"2018","New Hampshire","85+","0**","39","0.00**","--","--"
"2018","New Jersey","0 to 4","0**","34,871","0.00**","--","--"
"2018","New Jersey","5 to 9","0**","36,714","0.00**","--","--"
"2018","New Jersey","10 to 14","0**","37,568","0.00**","--","--"
"2018","New Jersey","15 to 19","12**","39,395","30.46**","--","567"
"2018","New Jersey","20 to 24","26","42,406","61.31","--","1,122"
"2018","New Jersey","25 to 29","38","46,466","81.78","--","1,455"
"2018","New Jersey","30 to 34","25","38,299","65.28","--","828"
"2018","New Jersey","35 to 39","17**","36,371","46.74**","--","476"
"2018","New Jersey","40 to 44","12**","34,506","34.78**","--","283"
"2018","New Jersey","45 to 49","--","37,220","--","--","--"
"2018","New Jersey","50 to 54","--","37,738","--","--","--"
"2018","New Jersey","55 to 59","--","36,504","--","--","--"
"2018","New Jersey","60 to 64","0**","28,785","0.00**","--","--"
"2018","New Jersey","65 to 69","0**","20,044","0.00**","--","--"
"2018","New Jersey","70 to 74","0**","14,451","0.00**","--","--"
"2018","New Jersey","75 to 79","0**","9,814","0.00**","--","--"
"2018","New Jersey","80 to 84","0**","6,215","0.00**","--","--"
"2018","New Jersey","85+","0**","4,691","0.00**","--","--"
"2018","New Mexico","0 to 4","0**","985","0.00**","--","--"
"2018","New Mexico","5 to 9","0**","1,266","0.00**","--","--"
"2018","New Mexico","10 to 14","0**","1,190","0.00**","--","--"
"2018","New Mexico","15 to 19","0**","1,390","0.00**","--","--"
"2018","New Mexico","20 to 24","--","1,996","--","--","--"
"2018","New Mexico","25 to 29","--","2,222","--","--","--"
"2018","New Mexico","30 to 34","--","1,737","--","--","--"
"2018","New Mexico","35 to 39","--","1,652","--","--","--"
"2018","New Mexico","40 to 44","--","1,410","--","--","--"
"2018","New Mexico","45 to 49","0**","1,405","0.00**","--","--"
"2018","New Mexico","50 to 54","0**","1,358","0.00**","--","--"
"2018","New Mexico","55 to 59","--","1,560","--","--","--"
"2018","New Mexico","60 to 64","0**","1,378","0.00**","--","--"
"2018","New Mexico","65 to 69","0**","1,108","0.00**","--","--"
"2018","New Mexico","70 to 74","0**","638","0.00**","--","--"
"2018","New Mexico","75 to 79","0**","411","0.00**","--","--"
"2018","New Mexico","80 to 84","0**","242","0.00**","--","--"
"2018","New Mexico","85+","0**","158","0.00**","--","--"
"2018","New York","0 to 4","--","80,794","--","--","--"
"2018","New York","5 to 9","0**","84,192","0.00**","--","--"
"2018","New York","10 to 14","0**","85,864","0.00**","--","--"
"2018","New York","15 to 19","26","91,660","28.37","--","1,234"
"2018","New York","20 to 24","37","102,122","36.23","--","1,591"
"2018","New York","25 to 29","53","122,437","43.29","--","2,018"
"2018","New York","30 to 34","28","100,219","27.94","--","921"
"2018","New York","35 to 39","28","87,323","32.07","--","790"
"2018","New York","40 to 44","11**","79,024","13.92**","--","256"
"2018","New York","45 to 49","--","82,999","--","--","--"
"2018","New York","50 to 54","--","89,162","--","--","--"
"2018","New York","55 to 59","--","88,480","--","--","--"
"2018","New York","60 to 64","0**","73,274","0.00**","--","--"
"2018","New York","65 to 69","--","53,514","--","--","--"
"2018","New York","70 to 74","0**","37,407","0.00**","--","--"
"2018","New York","75 to 79","0**","25,586","0.00**","--","--"
"2018","New York","80 to 84","0**","15,979","0.00**","--","--"
"2018","New York","85+","0**","13,541","0.00**","--","--"
"2018","North Carolina","0 to 4","--","67,880","--","--","--"
"2018","North Carolina","5 to 9","--","71,701","--","--","--"
"2018","North Carolina","10 to 14","--","76,411","--","--","--"
"2018","North Carolina","15 to 19","31","81,313","38.12","--","1,465"
"2018","North Carolina","20 to 24","68","84,581","80.40","--","2,934"
